Card                            Price StdDev Average  High    Low   Change Raw N
----                            ----- ------ ------- ------- ------ ------ -----
Llanowar Elves (B),              7.63,  3.30,   7.00,  12.50,   0.99, -0.00,  13
Llanowar Elves (M10),            0.49,  1.69,   0.91,   4.99,   0.03, -0.00,  54
Llanowar Elves (RV),             0.47,  0.34,   0.47,   1.12,   0.25, -0.00,   5
Llanowar Elves (U),              0.44,  0.31,   0.44,   1.00,   0.12,  0.00,   6
Llanowar Empath,                 0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   2
Llanowar Knight,                 0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Llanowar Mentor,                 0.74,  0.40,   0.74,   1.14,   0.33, -0.00,   2
Llanowar Reborn,                 0.50,  0.33,   0.50,   1.14,   0.28, -0.00,   5
Llanowar Sentinel (10th),        0.29,  0.04,   0.29,   0.33,   0.25,  0.00,   2
Llanowar Sentinel (WL),          0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Llanowar Vanguard,               0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   2
Llanowar Wastes (10th),          1.83,  1.35,   2.26,   5.25,   0.25,  0.03,  33
Llanowar Wastes (9th),           3.50,  1.42,   3.33,   5.00,   0.99,  0.00,  15
Llanowar Wastes (AP),            1.75,  1.76,   2.28,   6.00,   0.98,  0.00,   8
Llawan, Cephalid Empress,        0.62,  0.28,   0.62,   1.00,   0.25,  0.00,   6
Loafing Giant,                   0.21,  0.20,   0.21,   0.42,   0.01,  0.00,   2
Loam Dweller,                    0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Loamdragger Giant,               0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Loaming Shaman,                  0.42,  0.29,   0.42,   1.00,   0.25, -0.00,  10
Lobotomy (IN),                   0.39,  0.29,   0.39,   0.99,   0.02, -0.00,   7
Lobotomy (TE),                   0.46,  0.23,   0.46,   0.99,   0.33,  0.00,   7
Loch Korrigan,                   0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Locket of Yesterdays,            0.29,  0.04,   0.29,   0.33,   0.25,  0.00,   2
Lockjaw Snapper,                 0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Locust Miser,                    0.33,  0.00,   0.33,   0.33,   0.33,  0.00,   1
Locust Swarm,                    0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Lodestone Bauble,                0.79,  0.31,   0.79,   1.00,   0.25, -0.00,   4
Lodestone Myr,                   0.70,  0.29,   0.70,   1.00,   0.25,  0.06,  11
Logic Knot,                      0.23,  0.02,   0.23,   0.25,   0.20,  0.00,   3
Lone Wolf (7th),                 0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   2
Lone Wolf (8th),                 0.50,  0.35,   0.50,   0.99,   0.25, -0.00,   3
Lone Wolf (P3),                  4.50,  0.00,   4.50,   4.50,   4.50,  0.00,   1
Lone Wolf (UL),                  0.26,  0.00,   0.26,   0.26,   0.26,  0.00,   1
Lonely Sandbar,                  0.28,  0.04,   0.28,   0.34,   0.25,  0.00,   3
Long-Forgotten Gohei,            0.92,  1.59,   1.50,   5.56,   0.25, -0.01,   8
Long-Term Plans,                 0.32,  0.01,   0.32,   0.33,   0.31,  0.00,   2
Longbow Archer (6th),            0.54,  0.46,   0.54,   1.00,   0.08,  0.00,   2
Longbow Archer (7th),            0.56,  0.26,   0.56,   1.00,   0.15,  0.03,   8
Longbow Archer (VI),             0.44,  0.25,   0.44,   0.68,   0.19, -0.00,   2
Longhorn Firebeast,              0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Looming Hoverguard,              0.27,  0.03,   0.27,   0.31,   0.25,  0.00,   3
Looming Shade (10th),            0.27,  0.00,   0.27,   0.27,   0.27,  0.00,   1
Looming Shade (7th),             0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Looming Shade (8th),             0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Looming Shade (9th),             0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Looming Shade (M10),             0.41,  0.16,   0.41,   0.56,   0.25, -0.00,   2
Looter il-Kor,                   0.26,  0.00,   0.26,   0.26,   0.26,  0.00,   1
Lord Magnus,                     0.01,  0.00,   0.01,   0.01,   0.01,  0.00,   1
Lord of Atlantis (4th),          2.69,  1.05,   2.51,   3.93,   0.49, -0.00,  12
Lord of Atlantis (5th),          2.76,  1.31,   3.27,   5.32,   1.38,  0.00,   5
Lord of Atlantis (6th),          3.04,  1.28,   3.04,   4.96,   1.50,  0.00,   5
Lord of Atlantis (7th),          3.92,  0.00,   3.92,   3.92,   3.92,  0.00,   1
Lord of Atlantis (A),           35.83,  7.62,  30.55,  37.72,  19.99, -0.01,   3
Lord of Atlantis (B),           30.00,  2.35,  31.66,  34.99,  30.00,  0.00,   3
Lord of Atlantis (DCI),          3.88,  0.00,   3.88,   3.88,   3.88,  0.00,   1
Lord of Atlantis (RV),           2.46,  1.20,   2.64,   5.00,   0.81,  0.13,  14
Lord of Atlantis (TSB),          2.18,  1.11,   2.23,   4.46,   0.01,  0.05,  50
Lord of Atlantis (U),           10.05,  0.06,  10.05,  10.10,   9.99, -0.01,   2
Lord of Extinction,              3.58,  1.63,   3.55,   9.85,   0.99,  0.02,  52
Lord of Tresserhorn (AL),        0.96,  0.46,   0.96,   1.95,   0.25, -0.10,   8
Lord of the Pit (10th),          0.86,  0.51,   0.95,   2.26,   0.25,  0.00,  16
Lord of the Pit (4th),           0.85,  0.48,   0.85,   1.49,   0.14,  0.00,  10
Lord of the Pit (5th),           1.49,  0.44,   1.49,   1.93,   1.00,  0.00,   4
Lord of the Pit (A),            42.57,  4.44,  44.60,  52.72,  39.99, -0.00,   5
Lord of the Pit (B),            44.99, 15.00,  44.99,  59.99,  29.99, 16.50,   2
Lord of the Pit (RV),            0.74,  0.61,   0.89,   1.92,   0.08,  0.00,   8
Lord of the Pit (U),             2.25,  0.00,   2.25,   2.25,   2.25,  0.00,   1
Lord of the Undead (10th),       3.67,  1.41,   3.40,   5.93,   0.33,  0.06,  41
Lord of the Undead (8th),        3.79,  1.56,   3.69,   5.92,   1.04,  0.00,   6
Lord of the Undead (9th),        2.83,  1.14,   3.27,   5.92,   2.15,  0.00,   7
Lord of the Undead (PS),         2.49,  1.35,   2.49,   4.25,   0.99,  0.00,   5
Lore Broker,                     0.01,  0.00,   0.01,   0.01,   0.01,  0.00,   1
Lorescale Coatl,                 0.44,  0.41,   0.53,   1.75,   0.07,  0.00,  30
Lorthos, the Tidemaker,          0.74,  0.48,   0.80,   2.25,   0.01, -0.01, 194
Lose Hope,                       0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   2
Lost Auramancers,                0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Lost Hours,                      0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   2
Lost Order of Jarkeld,           0.59,  0.57,   0.59,   1.40,   0.12,  0.00,   3
Lost Soul (4th),                 0.26,  0.00,   0.26,   0.26,   0.26,  0.00,   1
Lost Soul (5th),                 0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Lost Soul (6th),                 0.16,  0.09,   0.16,   0.25,   0.06, -0.00,   2
Lost Soul (LE),                  0.99,  0.00,   0.99,   0.99,   0.99,  0.00,   1
Lost in Thought,                 0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Lotus Bloom,                     4.00,  1.59,   4.10,   7.25,   1.00,  0.04,  48
Lotus Blossom,                   1.44,  1.21,   1.68,   3.88,   0.01, -0.00,  10
Lotus Cobra,                    19.66,  5.70,  19.69,  35.00,   0.01, -0.26, 717
Lotus Guardian,                  0.93,  0.13,   0.93,   1.10,   0.75, -0.00,   5
Lotus Petal,                     2.09,  2.54,   2.70,  11.99,   0.06, -0.01, 104
Lotus Vale,                      4.35,  1.81,   4.33,   8.93,   0.99, -0.03,  35
Lovisa Coldeyes,                 0.55,  0.33,   0.55,   1.00,   0.25,  0.00,   6
Lowland Basilisk,                0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Lowland Giant,                   0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Lowland Oaf,                     0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Lowland Tracker,                 0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   2
Loxodon Anchorite,               0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Loxodon Gatekeeper,              0.75,  0.70,   0.96,   2.00,   0.25,  0.00,   6
Loxodon Hierarch,                1.81,  1.68,   2.14,   4.63,   0.25,  0.00,  50
Loxodon Mender,                  0.26,  0.00,   0.26,   0.26,   0.26,  0.00,   1
Loxodon Mystic (10th),           0.26,  0.01,   0.26,   0.27,   0.25, -0.00,   3
Loxodon Peacekeeper,             0.65,  0.35,   0.65,   1.00,   0.25, -0.05,   6
Loxodon Punisher,                0.52,  0.62,   0.88,   1.95,   0.49, -0.00,   4
Loxodon Stalwart,                0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Loxodon Warhammer (10th),        1.52,  1.17,   1.74,   5.02,   0.11, -0.05,  43
Loxodon Warhammer (9th),         1.25,  1.52,   2.32,   4.45,   1.06,  0.00,   3
Loxodon Warhammer (MRD),         1.21,  0.92,   1.37,   3.99,   0.01, -0.02,  26
Loyal Gyrfalcon,                 0.18,  0.10,   0.18,   0.25,   0.03, -0.00,   3
Loyal Retainers,                34.50,  7.36,  29.50,  37.00,  19.50,  0.00,   3
Loyal Sentry (10th),             0.74,  0.88,   0.98,   3.57,   0.08, -0.00,  18
Loyal Sentry (ST1),              2.82,  0.00,   2.82,   2.82,   2.82,  0.00,   1
Lu Bu, Master-at-Arms,           6.31,  2.40,   7.08,  14.00,   5.50,  0.00,  10
Lu Su, Wu Advisor,               7.49,  2.49,   7.49,   9.99,   5.00,  0.01,   2
Lu Xun, Scholar General,         6.26,  2.15,   5.39,   7.99,   1.87,  0.00,   5
Lucent Liminid,                  0.22,  0.03,   0.22,   0.25,   0.20,  0.00,   2
Lull,                            0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Lullmage Mentor,                 0.40,  0.28,   0.41,   1.75,   0.01, -0.00, 311
Lumbering Satyr,                 0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Lumengrid Augur,                 0.29,  0.05,   0.29,   0.36,   0.25, -0.00,   3
Lumengrid Sentinel,              0.27,  0.03,   0.27,   0.31,   0.25,  0.00,   3
Lumengrid Warden (10th),         0.25,  0.01,   0.25,   0.26,   0.25,  0.00,   2
Lumengrid Warden (9th),          0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   2
Lumengrid Warden (MRD),          0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Luminarch Ascension,             3.00,  0.94,   2.98,   6.25,   0.06, -0.02, 454
Luminesce (10th),                0.23,  0.09,   0.23,   0.31,   0.05, -0.00,   5
Luminesce (CSP),                 0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Luminescent Rain,                0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   6
Luminous Angel,                  1.00,  0.33,   1.00,   1.66,   0.25, -0.00,  13
Luminous Guardian,               0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Lumithread Field,                0.22,  0.03,   0.22,   0.25,   0.20,  0.00,   2
Lunar Avenger,                   0.38,  0.12,   0.38,   0.50,   0.25, -0.00,   2
Lunge,                           0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   2
Lunk Errant,                     0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   4
Lure,                            0.30,  2.87,   1.58,   8.00,   0.15,  0.00,   6
Lure (4th),                      0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Lure (5th),                      0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Lure (6th),                      0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Lure (7th),                      0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Lure (8th),                      0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Lure (B),                        0.99,  0.00,   0.99,   0.99,   0.99,  0.00,   1
Lure (IA),                       0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   2
Lure (RV),                       0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   2
Lure (U),                        0.66,  0.38,   0.66,   1.10,   0.25,  0.00,   6
Lure of Prey,                    1.19,  0.36,   1.19,   1.45,   0.68, -0.00,   3
Lurebound Scarecrow,             0.31,  0.11,   0.31,   0.50,   0.25,  0.00,   4
Lurker,                          0.99,  0.00,   0.99,   0.99,   0.99,  0.00,   1
Lurking Evil,                    0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Lurking Informant,               0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   2
Lurking Jackals,                 0.29,  0.00,   0.29,   0.29,   0.29,  0.00,   1
Lurking Predators,               0.33,  0.21,   0.33,   1.25,   0.01,  0.00, 180
Lurking Skirge,                  0.26,  0.18,   0.26,   0.49,   0.01, -0.00,   6
Lush Growth,                     0.31,  0.07,   0.31,   0.38,   0.25,  0.00,   2
Lymph Sliver,                    0.40,  0.33,   0.40,   1.14,   0.25,  0.00,   6
Lynx,                            3.03,  0.00,   3.03,   3.03,   3.03,  0.00,   1
Lys Alana Bowmaster,             0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   7
Lys Alana Huntmaster,            0.47,  0.10,   0.47,   0.56,   0.37, -0.00,   4
Lys Alana Scarblade,             0.43,  0.10,   0.43,   0.49,   0.25,  0.02,   4
Lyzolda, the Blood Witch,        0.60,  0.51,   0.73,   1.99,   0.25, -0.00,  10
Ma Chao, Western Warrior,        9.95,  0.00,   9.95,   9.95,   9.95,  0.00,   1
Macabre Waltz,                   0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Macetail Hystrodon,              0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Machinate,                       0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Mad Auntie,                      0.60,  0.41,   0.60,   1.50,   0.25, -0.00,  37
Mad Dog,                         0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Madblind Mountain,               0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Maddening Imp,                   0.88,  0.38,   0.88,   1.25,   0.50, -0.00,   2
Maddening Wind,                  0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Madrush Cyclops,                 0.57,  0.53,   0.63,   1.50,   0.25,  0.01,  59
Maelstrom Archangel,             2.99,  1.38,   3.20,   6.61,   0.50, -0.02,  65
Maelstrom Djinn,                 0.52,  0.34,   0.52,   1.00,   0.25,  0.00,   6
Maelstrom Nexus,                 1.05,  1.02,   1.21,   4.49,   0.01,  0.15,  40
Maelstrom Pulse,                15.57,  2.67,  15.57,  25.99,   9.29,  0.04, 204
Maga, Traitor to Mortals,        0.77,  0.85,   0.96,   2.50,   0.01,  0.00,   9
Mage Slayer,                     0.34,  0.10,   0.34,   0.56,   0.25,  0.00,   7
Mage il-Vec,                     0.26,  0.00,   0.26,   0.26,   0.26,  0.00,   1
Mage's Guile,                    0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Magebane Armor,                  0.30,  0.18,   0.32,   0.90,   0.25,  0.00,  93
Magefire Wings,                  0.31,  0.07,   0.31,   0.38,   0.25,  0.00,   2
Mages' Contest,                  0.30,  0.00,   0.30,   0.30,   0.30,  0.00,   1
Mageta The Lion,                 1.08,  0.54,   1.16,   2.25,   0.25,  0.00,  15
Mageta's Boon,                   0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Magewright's Stone,              0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   2
Maggot Carrier (8th),            0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   3
Maggot Carrier (PS),             0.25,  0.01,   0.25,   0.26,   0.25,  0.00,   2
Maggot Therapy,                  0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Magical Hack (4th),              0.72,  0.38,   0.72,   1.00,   0.06, -0.00,   6
Magical Hack (5th),              1.18,  2.30,   2.04,   7.19,   0.25, -0.00,   7
Magical Hack (A),               13.00,  0.00,  13.00,  13.00,  13.00,  0.00,   1
Magical Hack (B),               13.99,  1.49,  14.59,  16.98,  12.99,  0.30,   5
Magical Hack (RV),               0.75,  0.23,   0.75,   1.00,   0.43,  0.00,   4
Magister Sphinx,                 0.50,  0.89,   0.80,   3.33,   0.01, -0.01,  52
Magistrate's Scepter,            2.92,  0.84,   2.54,   3.45,   0.99,  0.17,   5
Magistrate's Veto,               0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Magma Burst,                     0.26,  0.00,   0.26,   0.26,   0.26,  0.00,   1
Magma Giant (5DN),               0.62,  0.27,   0.62,   0.97,   0.25, -0.00,   4
Magma Giant (P2),                0.99,  0.00,   0.99,   0.99,   0.99,  0.00,   1
Magma Jet,                       1.57,  0.72,   1.53,   2.93,   0.25,  0.00,  32
Magma Mine,                      0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   2
Magma Phoenix,                   0.30,  0.19,   0.32,   1.00,   0.01,  0.00, 200
Magma Rift,                      0.29,  0.13,   0.29,   0.56,   0.12,  0.00,   6
Magma Sliver,                    3.70,  1.15,   3.70,   5.02,   1.99,  0.00,  10
Magma Spray,                     0.28,  0.09,   0.28,   0.38,   0.14, -0.00,   4
Magma Vein,                      0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Magmasaur,                       0.49,  0.32,   0.49,   1.14,   0.33,  0.00,   5
Magmatic Core,                   0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   2
Magnetic Flux,                   0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Magnetic Mountain (4th),         0.88,  0.23,   0.88,   1.10,   0.33,  0.00,  11
Magnetic Mountain (AN),          1.49,  0.00,   1.49,   1.49,   1.49,  0.00,   1
Magnetic Mountain (RV),          0.36,  0.20,   0.36,   0.57,   0.12, -0.00,   5
Magnetic Theft,                  0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Magnetic Web,                    0.33,  0.00,   0.33,   0.33,   0.33,  0.00,   1
Magnify,                         0.26,  0.00,   0.26,   0.26,   0.26,  0.00,   1
Magnigoth Treefolk,              0.58,  1.80,   1.46,   4.99,   0.01,  0.00,   5
Magnivore (9th),                 0.71,  0.45,   0.79,   1.98,   0.25,  0.02,  17
Magnivore (OD),                  0.59,  0.34,   0.59,   1.25,   0.25,  0.01,   9
Magosi, the Waterveil,           0.42,  0.87,   0.50,   2.95,   0.01,  0.01, 339
Magus of the Abyss,              0.54,  0.30,   0.54,   1.14,   0.25,  0.00,   6
Magus of the Arena,              0.33,  0.12,   0.33,   0.50,   0.25,  0.00,   6
Magus of the Bazaar,             0.52,  0.25,   0.52,   1.00,   0.25, -0.00,  12
Magus of the Candelabra,         0.44,  0.09,   0.44,   0.55,   0.33,  0.04,   4
Magus of the Coffers,            0.58,  0.24,   0.58,   0.99,   0.25, -0.00,   5
Magus of the Disk,               0.41,  0.26,   0.41,   1.00,   0.01,  0.00,  21
Magus of the Future,             0.51,  0.35,   0.51,   1.14,   0.25, -0.00,  15
Magus of the Jar,                0.62,  0.14,   0.62,   0.82,   0.50,  0.00,   3
Magus of the Library,            0.37,  0.12,   0.37,   0.54,   0.25,  0.00,   3
Magus of the Mirror,             0.61,  0.29,   0.61,   0.99,   0.25, -0.10,   6
